fld_num,fld_names,lift,precision,recall,tot_lift,tot_recall,tot_prec
17,prpsl_low_30M^q_rh_low_5M^q_sma_close_7M_pdif^q_sma_close_20M_pdif^prpsh_high_240M^q_slope_close_15M^q_rh_close_10M,0.49566,0.52336,0.16944,0.46846,0.03465,0.63203
40,q_rl_close_30M^q_rh_low_10M^q_sma_volume_7M_pdif^prpsl_low_300M^q_sma_high_20M_pdif^q_rh_low_20M^q_slope_close_7M,0.49339,0.52109,0.18302,0.47439,0.03794,0.63796
6,prpsh_high_60M^q_sma_high_20M_pdif^prpsh_high_20M^q_sma_volume_10M_pdif^prpsh_high_15M^prpsl_low_15M^prpsh_high_90M,0.49041,0.51811,0.20093,0.46157,0.04105,0.62515
42,q_rl_high_20M^q_sma_high_10M_pdif^prpsl_low_10M^q_rl_low_30M^q_sma_volume_10M_pdif^prpsl_low_360M^q_slope_close_10M,0.49264,0.52034,0.1875,0.47625,0.03904,0.63983
37,q_rl_close_5M^prpsl_low_20M^q_rl_high_30M^prpsl_low_240M^q_sma_close_30M_pdif^q_rl_close_30M^q_sma_low_15M_pdif,0.49572,0.52342,0.16898,0.4717,0.03473,0.63528
38,q_rl_close_10M^q_sma_low_7M_pdif^q_rl_high_20M^q_rl_close_20M^prpsh_high_60M^q_slope_close_10M^q_sma_close_20M_pdif,0.49436,0.52206,0.17716,0.48536,0.03729,0.64893
3,prpsh_high_15M^q_slope_close_15M^q_sma_low_10M_pdif^q_rh_low_5M^q_rl_high_30M^q_rh_high_30M^q_rh_close_20M,0.48913,0.51683,0.20849,0.4707,0.04333,0.63428
33,q_rh_low_5M^prpsh_high_240M^q_rh_low_5M^q_sma_close_10M_pdif^q_rl_low_30M^q_rl_close_20M^q_sma_low_15M_pdif,0.50294,0.53064,0.12562,0.49288,0.02632,0.65645
6,prpsh_high_60M^prpsh_high_15M^q_sma_close_15M_pdif^q_rh_high_20M^q_sma_close_20M_pdif^q_sma_close_7M_pdif^q_sma_low_15M_pdif,0.5015,0.5292,0.13426,0.50066,0.02854,0.66423
32,q_rh_high_30M^q_rl_high_10M^prpsl_low_5M^prpsl_low_15M^q_sma_low_10M_pdif^q_sma_volume_10M_pdif^q_sma_close_15M_pdif,0.49581,0.52351,0.16836,0.48854,0.03551,0.65211
16,prpsl_low_20M^q_rl_low_20M^q_rl_high_10M^q_rh_high_20M^q_rh_low_5M^q_rh_low_20M^q_rh_high_30M,0.49092,0.51862,0.19769,0.47003,0.0409,0.6336
39,q_rl_close_20M^q_sma_high_15M_pdif^q_sma_low_7M_pdif^prpsh_high_20M^q_sma_high_20M_pdif^q_rh_low_20M^prpsh_high_60M,0.49908,0.52678,0.14877,0.48123,0.03084,0.64481
16,prpsl_low_20M^q_sma_volume_7M_pdif^q_rh_low_10M^q_sma_low_15M_pdif^prpsh_high_180M^q_rl_high_20M^q_rh_high_10M,0.49908,0.52678,0.14877,0.48888,0.0312,0.65246
31,q_rh_high_20M^q_rh_low_5M^q_rh_close_10M^q_sma_close_30M_pdif^q_rl_close_20M^prpsh_high_15M^q_sma_high_20M_pdif,0.49584,0.52354,0.16821,0.47956,0.03499,0.64313
40,q_rl_close_30M^prpsh_high_30M^q_sma_low_15M_pdif^prpsl_low_300M^q_sma_high_15M_pdif^q_rl_low_30M^q_sma_close_15M_pdif,0.50223,0.52993,0.12978,0.47033,0.02629,0.6339
3,prpsh_high_15M^q_rl_low_30M^q_sma_close_30M_pdif^q_rh_low_10M^prpsh_high_120M^q_rl_high_10M^q_rl_close_5M,0.49444,0.52214,0.17654,0.48088,0.0369,0.64445
25,q_rh_close_5M^q_sma_volume_7M_pdif^q_sma_low_15M_pdif^q_sma_volume_10M_pdif^q_slope_close_7M^q_rl_close_30M^prpsl_low_5M,0.49896,0.52666,0.14938,0.48822,0.03131,0.6518
44,q_rl_low_10M^q_rl_low_30M^q_rl_high_30M^prpsl_low_90M^q_sma_high_10M_pdif^q_rl_close_10M^q_rh_close_5M,0.49597,0.52367,0.16728,0.48328,0.03499,0.64686
17,prpsl_low_30M^q_rh_close_20M^prpsl_low_240M^q_rl_close_10M^prpsh_high_20M^q_rl_low_10M^q_slope_close_15M,0.49273,0.52043,0.18673,0.46739,0.03834,0.63097
42,q_rl_high_20M^q_sma_high_10M_pdif^prpsh_high_300M^prpsh_high_30M^q_rl_high_10M^q_rh_high_20M^q_sma_high_20M_pdif,0.50544,0.53313,0.11049,0.47827,0.02253,0.64185
24,prpsl_low_360M^q_sma_high_10M_pdif^q_sma_high_20M_pdif^q_sma_low_7M_pdif^prpsh_high_15M^q_rl_close_5M^q_rl_low_30M,0.50219,0.52989,0.12994,0.48841,0.02707,0.65198
6,prpsh_high_60M^q_slope_close_10M^q_sma_low_7M_pdif^q_sma_low_10M_pdif^q_rh_low_10M^q_sma_close_10M_pdif^q_rh_close_30M,0.49604,0.52374,0.16682,0.47547,0.03447,0.63905
11,prpsh_high_300M^q_slope_close_7M^q_rh_low_30M^q_rh_close_5M^q_rl_close_30M^q_rl_high_10M^q_rh_high_30M,0.49275,0.52045,0.18657,0.46449,0.03813,0.62807
26,q_rh_close_10M^q_rl_close_10M^q_sma_low_7M_pdif^prpsl_low_180M^prpsl_low_120M^q_sma_volume_10M_pdif^q_rh_close_5M,0.50345,0.53115,0.12238,0.49416,0.02566,0.65774
33,q_rh_low_5M^q_sma_low_10M_pdif^prpsl_low_30M^q_sma_low_7M_pdif^q_sma_high_15M_pdif^q_rl_high_10M^prpsl_low_180M,0.49879,0.52649,0.15031,0.48237,0.03123,0.64595
64,q_slope_close_10M^q_rl_close_5M^prpsh_high_300M^q_sma_close_7M_pdif^q_sma_high_10M_pdif^q_sma_high_20M_pdif^q_rh_low_5M,0.49876,0.52646,0.15046,0.47573,0.03094,0.63931
42,q_rl_high_20M^q_rh_high_30M^q_sma_close_30M_pdif^prpsh_high_90M^q_rh_close_20M^q_rh_high_10M^q_rl_low_30M,0.5034,0.5311,0.12253,0.48726,0.02543,0.65084
13,prpsl_low_5M^q_rh_low_5M^q_rl_high_30M^q_sma_low_10M_pdif^q_slope_close_15M^q_sma_volume_7M_pdif^q_rl_close_5M,0.491,0.5187,0.19691,0.4722,0.04087,0.63577
45,q_rl_low_20M^q_rl_low_20M^q_rl_low_10M^prpsh_high_90M^q_rl_close_5M^q_rh_high_10M^q_sma_close_20M_pdif,0.49634,0.52404,0.16481,0.4851,0.03455,0.64868
9,prpsh_high_180M^q_rl_low_30M^prpsh_high_120M^q_rl_low_10M^q_rh_high_20M^q_rh_close_5M^q_rh_low_10M,0.4985,0.5262,0.15185,0.476,0.03125,0.63957
6,prpsh_high_60M^q_rl_high_30M^q_rl_close_30M^q_rl_low_30M^prpsl_low_60M^q_rl_high_10M^q_sma_close_7M_pdif,0.49842,0.52612,0.15231,0.47715,0.03141,0.64072
30,q_rh_high_10M^q_slope_close_3M^q_slope_close_5M^q_rh_high_5M^q_rh_low_30M^q_rl_close_5M^prpsh_high_15M,0.49157,0.51927,0.19336,0.47754,0.04043,0.64111
2,prpsh_high_10M^q_sma_low_7M_pdif^q_sma_close_20M_pdif^q_sma_high_20M_pdif^prpsl_low_120M^q_rh_close_20M^q_sma_close_7M_pdif,0.49828,0.52598,0.15309,0.46898,0.03118,0.63256
9,prpsh_high_180M^q_slope_close_5M^q_rl_low_30M^q_rl_high_10M^q_rh_high_5M^q_sma_low_7M_pdif^q_slope_close_7M,0.48964,0.51734,0.20494,0.4605,0.04186,0.62407
62,q_slope_close_5M^q_sma_high_20M_pdif^q_rl_high_10M^q_sma_low_15M_pdif^q_slope_close_10M^q_rl_low_30M^prpsh_high_120M,0.4947,0.5224,0.17454,0.478,0.0363,0.64157
65,q_slope_close_15M^q_rl_close_5M^q_rl_high_10M^q_slope_close_5M^q_rl_low_10M^q_sma_high_15M_pdif^prpsh_high_120M,0.49665,0.52435,0.16281,0.45521,0.03253,0.61879
26,q_rh_close_10M^q_sma_high_15M_pdif^prpsl_low_360M^q_sma_low_10M_pdif^prpsh_high_120M^q_sma_close_10M_pdif^q_sma_low_15M_pdif,0.50013,0.52783,0.14198,0.49908,0.03018,0.66265
60,q_slope_close_2M^q_sma_low_10M_pdif^q_sma_close_15M_pdif^q_sma_high_15M_pdif^q_rl_close_30M^prpsh_high_10M^q_rl_close_20M,0.49683,0.52452,0.16173,0.47456,0.03332,0.63814
25,q_rh_close_5M^prpsh_high_240M^q_rl_close_10M^prpsh_high_90M^q_rl_low_20M^prpsl_low_120M^q_rl_low_10M,0.4916,0.5193,0.19306,0.46698,0.03969,0.63055
31,q_rh_high_20M^q_sma_high_20M_pdif^q_sma_high_10M_pdif^q_sma_low_10M_pdif^prpsl_low_60M^q_slope_close_3M^q_rh_high_10M,0.49695,0.52465,0.16096,0.48129,0.0335,0.64487
12,prpsh_high_360M^q_sma_low_10M_pdif^q_slope_close_3M^q_sma_close_20M_pdif^q_rl_low_10M^q_rl_close_10M^q_rl_high_30M,0.497,0.5247,0.16065,0.46949,0.03282,0.63306
34,q_rh_low_10M^q_rl_low_20M^q_rh_low_20M^q_rh_high_30M^q_rh_low_5M^prpsh_high_90M^q_rh_close_10M,0.49705,0.52475,0.16034,0.48289,0.03345,0.64646
31,q_rh_high_20M^q_rh_close_5M^q_slope_close_7M^prpsl_low_180M^q_sma_high_15M_pdif^q_rl_high_20M^q_sma_close_10M_pdif,0.49707,0.52477,0.16019,0.49113,0.03384,0.6547
39,q_rl_close_20M^prpsh_high_180M^q_sma_low_7M_pdif^q_sma_high_20M_pdif^q_sma_high_15M_pdif^q_slope_close_15M^q_rl_low_20M,0.4971,0.5248,0.16003,0.48774,0.03363,0.65132
20,prpsl_low_120M^q_slope_close_2M^q_rl_low_10M^q_rh_close_30M^q_rl_close_20M^q_sma_close_30M_pdif^q_rl_high_10M,0.48925,0.51695,0.2071,0.47163,0.04309,0.63521
8,prpsh_high_120M^q_sma_low_10M_pdif^q_sma_close_30M_pdif^q_rl_high_20M^q_rh_close_30M^q_rl_close_10M^prpsh_high_180M,0.50648,0.53418,0.1037,0.4811,0.02119,0.64467
46,q_rl_low_30M^prpsh_high_240M^q_sma_volume_10M_pdif^q_rh_close_30M^q_rl_low_20M^prpsl_low_15M^q_rl_close_10M,0.49377,0.52147,0.17994,0.4697,0.037,0.63327
60,q_slope_close_2M^q_slope_close_15M^q_sma_close_15M_pdif^q_rh_low_5M^q_rh_close_30M^q_rh_high_20M^prpsh_high_20M,0.49294,0.52064,0.18488,0.47397,0.03834,0.63755
46,q_rl_low_30M^q_slope_close_5M^q_rl_low_10M^q_slope_close_3M^q_rl_close_20M^prpsl_low_30M^q_sma_low_15M_pdif,0.49165,0.51935,0.19259,0.47687,0.04022,0.64045
14,prpsl_low_10M^q_rh_high_30M^prpsl_low_30M^q_sma_close_30M_pdif^q_slope_close_10M^q_sma_low_15M_pdif^q_rl_high_30M,0.49296,0.52066,0.18472,0.47235,0.03821,0.63593
63,q_slope_close_7M^prpsh_high_360M^q_sma_close_7M_pdif^q_rl_close_30M^q_sma_low_10M_pdif^q_rh_high_5M^q_sma_close_30M_pdif,0.4999,0.5276,0.14306,0.47046,0.02911,0.63404
5,prpsh_high_30M^q_rh_close_30M^q_sma_close_30M_pdif^q_rh_close_20M^prpsh_high_360M^q_sma_close_20M_pdif^q_rl_close_10M,0.49493,0.52263,0.17284,0.47198,0.03559,0.63556
18,prpsl_low_60M^q_rh_low_10M^q_rl_close_20M^q_sma_volume_7M_pdif^prpsl_low_20M^q_rh_low_30M^q_slope_close_5M,0.49112,0.51882,0.19568,0.46981,0.04045,0.63339
62,q_slope_close_5M^q_rh_low_30M^q_rh_high_20M^q_sma_volume_10M_pdif^q_sma_low_15M_pdif^prpsh_high_300M^q_sma_high_20M_pdif,0.49497,0.52267,0.17253,0.47504,0.0357,0.63862
38,q_rl_close_10M^q_rh_close_10M^q_rh_close_5M^q_sma_high_10M_pdif^prpsh_high_20M^q_rl_close_20M^prpsh_high_60M,0.49975,0.52745,0.14383,0.47762,0.02961,0.6412
31,q_rh_high_20M^q_sma_close_20M_pdif^q_rh_high_30M^prpsl_low_120M^q_rh_high_20M^q_rh_high_5M^q_sma_high_20M_pdif,0.50419,0.53189,0.11713,0.49375,0.02451,0.65732
21,prpsl_low_180M^q_rl_low_30M^q_rh_close_10M^q_slope_close_5M^q_rl_close_5M^q_slope_close_15M^q_slope_close_7M,0.48932,0.51701,0.20633,0.4679,0.04267,0.63148
37,q_rl_close_5M^prpsh_high_10M^q_rl_close_20M^prpsl_low_5M^q_rl_low_20M^prpsh_high_240M^q_slope_close_7M,0.49237,0.52007,0.18796,0.46281,0.03834,0.62639
35,q_rh_low_20M^q_sma_close_7M_pdif^prpsl_low_10M^q_sma_low_15M_pdif^prpsh_high_360M^q_sma_volume_10M_pdif^q_rh_high_20M,0.50168,0.52938,0.1321,0.4666,0.02663,0.63018
45,q_rl_low_20M^q_rh_high_30M^q_rh_low_5M^prpsl_low_180M^q_rl_close_5M^q_slope_close_7M^q_sma_high_10M_pdif,0.49311,0.52081,0.18349,0.46717,0.03763,0.63075
34,q_rh_low_10M^q_slope_close_2M^q_rl_low_10M^prpsl_low_240M^q_rh_low_5M^q_sma_low_10M_pdif^q_sma_volume_10M_pdif,0.50074,0.52844,0.13765,0.47683,0.02825,0.6404
5,prpsh_high_30M^q_sma_high_20M_pdif^prpsh_high_10M^q_sma_close_7M_pdif^q_sma_low_7M_pdif^q_rh_high_5M^q_rh_high_10M,0.49947,0.52717,0.14522,0.48572,0.03029,0.6493
34,q_rh_low_10M^q_sma_high_10M_pdif^q_slope_close_3M^q_rl_close_5M^prpsl_low_10M^q_rh_low_5M^q_sma_close_30M_pdif,0.4953,0.523,0.17022,0.48365,0.03567,0.64723
15,prpsl_low_15M^q_rh_close_30M^prpsl_low_5M^q_rh_low_20M^prpsh_high_90M^q_rl_close_20M^q_rh_high_5M,0.49244,0.52014,0.18735,0.46753,0.03849,0.63111
3,prpsh_high_15M^q_sma_high_10M_pdif^q_rl_low_20M^q_sma_high_15M_pdif^prpsh_high_15M^prpsh_high_20M^q_rh_close_20M,0.50228,0.52997,0.12824,0.4914,0.02684,0.65497
64,q_slope_close_10M^q_slope_close_5M^q_rh_low_5M^q_sma_low_15M_pdif^q_sma_volume_7M_pdif^q_sma_low_7M_pdif^prpsh_high_240M,0.5006,0.5283,0.13827,0.48678,0.02882,0.65035
8,prpsh_high_120M^q_rh_high_30M^q_sma_close_20M_pdif^q_sma_volume_10M_pdif^q_slope_close_2M^q_rl_close_10M^q_rh_low_5M,0.49247,0.52017,0.18704,0.46947,0.03854,0.63305
18,prpsl_low_60M^q_rh_close_5M^q_rl_high_20M^q_rh_low_5M^q_sma_low_15M_pdif^q_rl_high_10M^q_slope_close_3M,0.49322,0.52092,0.18256,0.47139,0.03768,0.63496
27,q_rh_close_20M^prpsl_low_120M^q_rl_high_10M^q_sma_close_10M_pdif^prpsl_low_10M^q_sma_high_15M_pdif^q_rh_close_5M,0.49547,0.52317,0.16898,0.47857,0.03512,0.64214
10,prpsh_high_240M^q_rl_low_20M^q_rl_high_20M^prpsh_high_10M^q_rl_high_30M^q_rh_high_5M^q_rh_high_10M,0.49128,0.51898,0.19414,0.45647,0.03928,0.62005
16,prpsl_low_20M^q_rl_high_20M^q_sma_close_7M_pdif^prpsh_high_20M^q_rl_low_20M^q_rl_close_30M^q_slope_close_10M,0.49128,0.51898,0.19414,0.46844,0.04003,0.63201
26,q_rh_close_10M^q_rl_high_30M^q_rl_close_20M^q_slope_close_5M^q_rl_high_10M^q_sma_close_20M_pdif^prpsl_low_15M,0.49128,0.51898,0.19414,0.47751,0.04061,0.64109
22,prpsl_low_240M^q_sma_high_10M_pdif^q_slope_close_2M^q_sma_high_20M_pdif^q_sma_low_15M_pdif^prpsl_low_10M^q_rl_high_20M,0.49917,0.52687,0.14676,0.49903,0.03125,0.6626
64,q_slope_close_10M^q_rh_low_30M^q_rh_close_20M^q_rl_low_30M^q_sma_volume_10M_pdif^prpsl_low_15M^q_rl_close_10M,0.49186,0.51956,0.19059,0.47462,0.03964,0.6382
26,q_rh_close_10M^prpsh_high_120M^q_rl_low_30M^q_rl_close_20M^q_rh_high_20M^q_rl_close_5M^q_rl_close_30M,0.49914,0.52684,0.14691,0.48944,0.03084,0.65302
30,q_rh_high_10M^prpsl_low_15M^q_rh_high_30M^q_rh_low_20M^q_rl_high_10M^prpsl_low_10M^q_rh_low_10M,0.49567,0.52337,0.16759,0.47642,0.0347,0.64
63,q_slope_close_7M^q_rh_high_10M^q_rh_close_20M^q_sma_volume_7M_pdif^q_sma_low_7M_pdif^q_rl_close_20M^prpsl_low_120M,0.49567,0.52337,0.16759,0.47498,0.03463,0.63855
41,q_rl_high_10M^q_rl_high_10M^q_sma_close_10M_pdif^prpsl_low_30M^prpsl_low_300M^q_sma_close_15M_pdif^q_rh_close_30M,0.49893,0.52663,0.14799,0.49046,0.03112,0.65404
16,prpsl_low_20M^q_rh_close_30M^q_slope_close_3M^q_rl_low_10M^q_rl_close_5M^q_slope_close_5M^q_rh_low_5M,0.49134,0.51904,0.19352,0.47219,0.04014,0.63576
33,q_rh_low_5M^q_slope_close_7M^q_slope_close_10M^q_sma_close_30M_pdif^q_rh_high_10M^q_rh_low_5M^prpsh_high_20M,0.49581,0.52351,0.16667,0.48596,0.03502,0.64954
16,prpsl_low_20M^q_rl_close_20M^q_rh_low_5M^prpsl_low_360M^q_rh_low_10M^prpsh_high_360M^q_rh_close_30M,0.49259,0.52029,0.18596,0.47028,0.03836,0.63385
2,prpsh_high_10M^q_rl_close_10M^q_sma_close_10M_pdif^prpsl_low_60M^q_slope_close_15M^q_rh_high_5M^q_sma_low_15M_pdif,0.49873,0.52643,0.14907,0.48384,0.03105,0.64741
44,q_rl_low_10M^q_rl_low_10M^prpsh_high_360M^q_sma_volume_10M_pdif^q_rh_high_30M^q_slope_close_2M^q_sma_low_10M_pdif,0.4987,0.5264,0.14923,0.49728,0.03172,0.66086
16,prpsl_low_20M^q_slope_close_10M^q_sma_low_7M_pdif^q_slope_close_15M^q_rl_low_20M^q_rh_close_20M^q_rh_low_5M,0.4934,0.5211,0.18102,0.4757,0.0376,0.63927
13,prpsl_low_5M^q_rh_high_30M^q_rh_close_10M^q_sma_low_15M_pdif^prpsh_high_20M^q_rh_low_10M^q_sma_close_7M_pdif,0.49597,0.52367,0.16559,0.46356,0.03358,0.62714
42,q_rl_high_20M^q_rl_close_30M^q_rl_high_30M^q_sma_close_15M_pdif^prpsh_high_90M^q_rh_close_5M^q_rh_low_20M,0.50024,0.52794,0.13997,0.4866,0.02919,0.65017
39,q_rl_close_20M^q_sma_close_7M_pdif^q_rl_low_30M^q_rl_close_30M^q_sma_close_10M_pdif^prpsh_high_15M^q_rh_low_5M,0.49599,0.52369,0.16543,0.47052,0.03392,0.6341
63,q_slope_close_7M^q_sma_close_7M_pdif^q_sma_low_15M_pdif^q_sma_low_10M_pdif^q_rl_close_30M^q_rh_high_10M^prpsl_low_20M,0.49344,0.52114,0.18071,0.47995,0.03779,0.64352
4,prpsh_high_20M^q_sma_volume_7M_pdif^prpsl_low_30M^q_slope_close_7M^q_sma_high_10M_pdif^q_sma_low_7M_pdif^q_sma_close_10M_pdif,0.50118,0.52888,0.13426,0.47655,0.02752,0.64012
31,q_rh_high_20M^q_sma_close_20M_pdif^q_rl_close_5M^prpsh_high_240M^q_rl_high_10M^prpsh_high_120M^q_rh_high_30M,0.49201,0.51971,0.1892,0.47992,0.03967,0.64349
5,prpsh_high_30M^q_sma_close_20M_pdif^q_sma_close_30M_pdif^q_rh_close_10M^prpsl_low_240M^prpsh_high_30M^q_sma_volume_10M_pdif,0.50114,0.52884,0.13441,0.47941,0.02767,0.64299
43,q_rl_high_30M^q_sma_low_15M_pdif^q_slope_close_2M^q_slope_close_7M^q_rh_high_20M^prpsh_high_15M^q_rl_high_20M,0.48992,0.51762,0.2017,0.47682,0.04226,0.6404
36,q_rh_low_30M^prpsh_high_15M^q_rh_close_20M^q_rl_high_10M^prpsl_low_30M^q_sma_close_10M_pdif^q_rh_high_20M,0.49089,0.51859,0.19583,0.46536,0.04022,0.62893
14,prpsl_low_10M^q_rh_close_5M^q_sma_low_15M_pdif^q_sma_close_7M_pdif^prpsh_high_60M^q_slope_close_3M^q_rl_close_20M,0.49272,0.52042,0.18488,0.47934,0.03868,0.64292
42,q_rl_high_20M^q_rl_high_20M^q_sma_close_7M_pdif^q_rl_close_5M^q_rl_low_30M^q_sma_close_30M_pdif^prpsl_low_10M,0.5019,0.5296,0.12978,0.48126,0.02676,0.64484
16,prpsl_low_20M^q_rl_close_5M^q_rh_low_10M^q_rl_close_20M^q_rl_low_30M^q_sma_close_30M_pdif^q_rl_close_10M,0.49353,0.52123,0.17994,0.4712,0.03711,0.63478
60,q_slope_close_2M^q_sma_close_20M_pdif^q_slope_close_5M^q_sma_high_15M_pdif^q_rh_low_5M^prpsh_high_240M^q_rh_low_10M,0.49656,0.52426,0.16173,0.46774,0.03298,0.63132
13,prpsl_low_5M^q_rl_high_10M^q_sma_close_15M_pdif^prpsl_low_360M^q_rl_low_10M^prpsl_low_30M^q_slope_close_2M,0.49671,0.52441,0.1608,0.46249,0.03251,0.62607
38,q_rl_close_10M^prpsh_high_20M^q_rl_high_10M^q_rh_low_30M^prpsl_low_30M^q_slope_close_5M^q_sma_low_10M_pdif,0.49208,0.51978,0.18858,0.47573,0.03928,0.6393
44,q_rl_low_10M^q_slope_close_5M^q_sma_close_20M_pdif^q_sma_volume_7M_pdif^q_rh_close_5M^q_rh_low_5M^prpsl_low_120M,0.49779,0.52549,0.15432,0.47436,0.03172,0.63794
31,q_rh_high_20M^prpsl_low_360M^q_rl_high_30M^q_sma_close_7M_pdif^q_rh_low_30M^q_sma_close_10M_pdif^q_slope_close_3M,0.4915,0.5192,0.19198,0.47708,0.04011,0.64065
33,q_rh_low_5M^q_rh_high_10M^prpsl_low_120M^q_rl_close_5M^q_rh_high_30M^q_sma_low_15M_pdif^q_slope_close_10M,0.49213,0.51983,0.18812,0.46585,0.03857,0.62942
38,q_rl_close_10M^q_rh_low_10M^prpsl_low_5M^q_rh_high_5M^q_rh_close_20M^q_sma_high_20M_pdif^q_slope_close_15M,0.49097,0.51867,0.19506,0.46917,0.0403,0.63275
43,q_rl_high_30M^q_sma_high_20M_pdif^prpsl_low_5M^prpsl_low_20M^q_rl_high_30M^q_sma_high_10M_pdif^q_sma_close_10M_pdif,0.5009,0.5286,0.13549,0.48543,0.02817,0.64901
19,prpsl_low_90M^q_slope_close_5M^q_slope_close_7M^q_rl_high_10M^q_rl_close_10M^q_rh_close_30M^q_slope_close_3M,0.48837,0.51607,0.21065,0.46289,0.0433,0.62647
11,prpsh_high_300M^q_rl_close_10M^q_rl_low_10M^q_sma_close_20M_pdif^prpsl_low_300M^q_rh_high_10M^q_slope_close_5M,0.49479,0.52249,0.17207,0.48169,0.03598,0.64527
7,prpsh_high_90M^q_rl_high_10M^q_rl_close_20M^q_slope_close_10M^q_sma_low_7M_pdif^q_rl_low_30M^q_rh_low_30M,0.49155,0.51925,0.19151,0.46404,0.0392,0.62762
3,prpsh_high_15M^q_rh_high_10M^q_rl_close_10M^q_slope_close_10M^q_slope_close_5M^q_rh_low_5M^q_slope_close_3M,0.49288,0.52058,0.18349,0.48178,0.03852,0.64536
30,q_rh_high_10M^q_sma_close_20M_pdif^q_rh_low_5M^q_sma_low_7M_pdif^prpsl_low_15M^q_rh_high_10M^prpsh_high_20M,0.49967,0.52737,0.14275,0.48808,0.02987,0.65165
1,prpsh_high_5M^q_sma_volume_10M_pdif^q_sma_high_10M_pdif^prpsl_low_10M^q_sma_high_15M_pdif^q_sma_high_20M_pdif^q_rh_high_30M,0.5008,0.52849,0.13596,0.4741,0.02778,0.63767
26,q_rh_close_10M^q_rh_close_30M^q_slope_close_10M^q_rl_high_20M^q_rl_low_10M^q_rh_high_5M^prpsl_low_30M,0.4922,0.5199,0.1875,0.47827,0.0392,0.64185
17,prpsl_low_30M^q_rh_low_5M^q_sma_close_15M_pdif^q_rh_high_10M^q_rh_low_20M^q_rl_high_30M^q_slope_close_5M,0.49004,0.51774,0.20046,0.4817,0.04231,0.64528
12,prpsh_high_360M^q_sma_close_7M_pdif^q_slope_close_7M^q_rh_high_30M^q_rl_low_30M^q_rl_close_10M^q_slope_close_10M,0.48878,0.51648,0.20802,0.46248,0.0427,0.62605
39,q_rl_close_20M^q_rh_close_30M^q_sma_close_15M_pdif^q_rl_high_30M^q_rl_high_20M^prpsh_high_10M^q_rh_close_10M,0.49222,0.51991,0.18735,0.47326,0.03886,0.63683
6,prpsh_high_60M^prpsh_high_360M^q_sma_close_30M_pdif^q_rl_low_10M^q_rl_low_20M^q_sma_close_20M_pdif^q_sma_volume_7M_pdif,0.50073,0.52843,0.13627,0.47078,0.0277,0.63435
41,q_rl_high_10M^q_rh_low_20M^q_slope_close_15M^prpsh_high_120M^q_sma_high_15M_pdif^q_sma_volume_10M_pdif^q_rl_high_10M,0.49951,0.52721,0.14352,0.48212,0.02976,0.64569
8,prpsh_high_120M^q_rl_high_20M^q_slope_close_2M^q_sma_close_7M_pdif^q_rl_close_20M^q_rh_low_30M^q_sma_high_10M_pdif,0.49295,0.52065,0.18287,0.47483,0.03797,0.6384
27,q_rh_close_20M^prpsl_low_30M^q_rh_high_30M^q_rh_low_5M^q_sma_close_30M_pdif^prpsl_low_180M^q_rh_low_20M,0.49161,0.51931,0.1909,0.46321,0.03902,0.62678
30,q_rh_high_10M^prpsl_low_5M^q_rl_high_30M^q_sma_close_20M_pdif^q_rl_close_10M^prpsh_high_30M^q_rh_low_5M,0.49297,0.52067,0.18272,0.48594,0.0386,0.64952
8,prpsh_high_120M^q_sma_high_20M_pdif^q_sma_volume_10M_pdif^q_rh_high_30M^prpsl_low_120M^q_sma_close_30M_pdif^q_sma_close_10M_pdif,0.49945,0.52715,0.14383,0.48461,0.02995,0.64819
62,q_slope_close_5M^q_rl_close_5M^q_sma_close_30M_pdif^q_rh_high_20M^q_rh_low_10M^prpsl_low_20M^q_sma_low_15M_pdif,0.49299,0.52069,0.18256,0.4623,0.03716,0.62588
44,q_rl_low_10M^q_rl_high_10M^prpsl_low_360M^q_sma_volume_7M_pdif^q_sma_close_30M_pdif^q_sma_close_20M_pdif^prpsl_low_60M,0.50063,0.52832,0.13673,0.47447,0.02796,0.63804
21,prpsl_low_180M^q_rh_high_10M^q_sma_high_20M_pdif^q_sma_close_7M_pdif^q_sma_close_20M_pdif^q_sma_volume_7M_pdif^prpsl_low_10M,0.50063,0.52832,0.13673,0.48341,0.02835,0.64699
17,prpsl_low_30M^q_rh_low_10M^prpsh_high_120M^q_rh_close_30M^prpsh_high_60M^q_rl_close_20M^q_slope_close_2M,0.49008,0.51778,0.2,0.47206,0.04158,0.63564
33,q_rh_low_5M^q_rh_high_20M^q_sma_low_10M_pdif^q_rl_high_10M^q_slope_close_5M^q_rh_high_10M^prpsl_low_5M,0.48964,0.51734,0.20262,0.45699,0.04116,0.62057
10,prpsh_high_240M^q_sma_close_15M_pdif^prpsl_low_15M^q_sma_volume_7M_pdif^prpsh_high_30M^q_sma_close_20M_pdif^prpsh_high_20M,0.49009,0.51779,0.19985,0.46137,0.04084,0.62495
21,prpsl_low_180M^q_rl_high_30M^q_sma_close_15M_pdif^q_rh_high_5M^q_rl_low_20M^prpsl_low_90M^q_rl_close_10M,0.49302,0.52072,0.18225,0.47575,0.03789,0.63933
16,prpsl_low_20M^q_sma_high_10M_pdif^prpsl_low_120M^q_sma_high_15M_pdif^q_slope_close_7M^q_sma_low_15M_pdif^q_sma_close_20M_pdif,0.50056,0.52826,0.13704,0.47771,0.02817,0.64128
